id gender age edr country_id nationality area area_city city_id sample_id ur1new presidential_approval_rating china_attitude america_attitude pe_fina job ing4 fam_fina etid news_read year edu urban_rural state_id state_name city_name code_muni abbrev_state aid_n first_aid if_aid aid_time
21150277895 1 39 2 15 15 1504 1500002021 1505274 150946121 1 3 4 2 3 NA 5 NA 4 1 2021 9 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150053375 1 43 3 15 15 1501 1500002021 1500631 150028421 1 1 4 2 2 NA 7 NA 5 1 2021 12 1 1500006 ceara aquiraz NA NA 0 NA 0 NA
21150325615 2 32 3 15 15 1504 1500002021 1505274 150211521 2 3 3 3 2 NA 4 NA 5 1 2021 12 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150183796 1 38 2 15 15 1504 1500002021 1505055 150220921 2 5 3 2 3 NA 5 NA 1 1 2021 9 1 1500025 "sao paulo" "mogi das cruzes" 3530607 SP 1 2020 1 1
21150300093 1 45 3 15 15 1504 1500002021 1501985 150230221 1 1 4 4 2 NA 7 NA 1 1 2021 12 1 1500013 "minas gerais" "juiz de fora" NA NA 0 NA 0 NA
21150094069 2 22 1 15 15 1505 1500002021 1504015 151004121 2 5 4 2 3 NA 3 NA 1 1 2021 6 1 1500021 "rio grande do sul" farroupilha NA NA 0 NA 0 NA
21150394172 1 28 2 15 15 1501 1500002021 1502452 150990221 3 3 2 2 3 NA 7 NA 5 1 2021 9 2 1500014 para capanema NA NA 0 NA 0 NA
21150148965 2 39 3 15 15 1505 1500002021 1502879 150990821 1 5 2 2 3 NA 6 NA 1 1 2021 12 1 1500016 parana curitiba NA NA 0 NA 0 NA
21150241803 2 41 2 15 15 1501 1500002021 1503295 150017121 1 3 2 2 2 NA 4 NA 1 1 2021 9 1 1500017 pernambuco olinda 2609600 PE 1 2020 1 1
21150248993 1 40 3 15 15 1501 1500002021 1500663 151331421 1 3 4 3 2 NA 4 NA 1 2 2021 12 1 1500006 ceara caucaia NA NA 0 NA 0 NA
21150248377 1 44 2 15 15 1505 1500002021 1503060 150301221 1 5 3 1 3 NA 7 NA 1 1 2021 9 1 1500016 parana "ponta grossa" NA NA 0 NA 0 NA
21150086621 2 24 3 15 15 1504 1500002021 1501631 150246021 1 4 2 3 1 NA 6 NA 5 1 2021 12 1 1500013 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 8
21150224860 1 35 2 15 15 1504 1500002021 1502090 151322221 1 2 4 3 3 NA 3 NA 1 1 2021 9 1 1500013 "minas gerais" "nova serrana" NA NA 0 NA 0 NA
21150339408 2 17 2 15 15 1503 1500002021 1501086 151246021 1 4 3 2 3 NA 4 NA 1 2 2021 9 1 1500009 goias "santa helena de goias" 5219308 GO 2 2020 1 1
21150266599 1 18 2 15 15 1501 1500002021 1503306 151287321 1 5 3 2 3 NA 7 NA 5 1 2021 9 1 1500017 pernambuco paulista 2610707 PE 1 2020 1 1
21150130394 2 29 3 15 15 1501 1500002021 1500678 150697621 1 5 2 2 3 NA 7 NA 1 2 2021 12 1 1500006 ceara fortaleza NA NA 0 NA 0 NA
21150400999 1 58 2 15 15 1501 1500002021 1500678 151232221 2 1 3 2 2 NA 7 NA 1 1 2021 9 1 1500006 ceara fortaleza NA NA 0 NA 0 NA
21150057875 2 40 3 15 15 1504 1500002021 1505274 150267721 1 1 4 2 3 NA 5 NA 5 1 2021 12 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150291272 2 64 3 15 15 1505 1500002021 1502879 150413521 1 5 1 1 2 NA 6 NA 1 1 2021 12 1 1500016 parana curitiba NA NA 0 NA 0 NA
21150168076 1 24 3 15 15 1504 1500002021 1505274 151361121 1 5 3 2 2 NA 7 NA 1 1 2021 12 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150259998 2 38 2 15 15 1504 1500002021 1503661 150429421 2 3 4 2 3 NA 1 NA 4 1 2021 9 1 1500019 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 10
21150081798 1 31 3 15 15 1502 1500002021 1500073 150175021 2 2 3 2 3 NA 4 NA 5 2 2021 12 1 1500002 alagoas "marechal deodoro" NA NA 0 NA 0 NA
21150390182 1 50 2 15 15 1504 1500002021 1501770 150926621 1 5 2 NA 3 NA 4 NA 5 1 2021 9 1 1500013 "minas gerais" contagem NA NA 0 NA 0 NA
21150145146 1 43 3 15 15 1503 1500002021 1501550 151189921 1 2 4 NA 3 NA 6 NA 1 1 2021 12 1 1500012 "mato grosso do sul" "rio brilhante" NA NA 0 NA 0 NA
21150370305 1 56 1 15 15 1504 1500002021 1500867 151009421 4 2 4 2 2 NA 4 NA 1 1 2021 6 2 1500008 "espirito santo" "santa maria de jetiba" NA NA 0 NA 0 NA
21150398745 2 23 2 15 15 1502 1500002021 1501314 150543221 4 1 1 2 1 NA 7 NA 5 2 2021 9 2 1500010 maranhao "sao luis" NA NA 0 NA 0 NA
21150031633 1 35 3 15 15 1504 1500002021 1502370 150916921 1 2 4 3 3 NA 6 NA 5 1 2021 12 1 1500013 "minas gerais" "teofilo otoni" NA NA 0 NA 0 NA
21150190873 1 57 2 15 15 1501 1500002021 1502437 151181821 2 5 4 2 3 NA 5 NA 5 1 2021 9 1 1500014 para belem NA NA 0 NA 0 NA
21150072384 1 18 1 15 15 1504 1500002021 1501631 150461721 4 3 3 3 3 NA 6 NA 4 2 2021 6 2 1500013 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 8
21150390688 2 41 3 15 15 1505 1500002021 1504504 150700321 1 5 4 2 2 NA 4 NA 1 1 2021 12 1 1500024 "santa catarina" florianopolis NA NA 0 NA 0 NA
21150110341 1 48 2 15 15 1504 1500002021 1504743 150829321 1 1 3 2 2 NA 6 NA 1 1 2021 9 1 1500025 "sao paulo" aracatuba NA NA 0 NA 0 NA
21150249970 1 22 3 15 15 1505 1500002021 1504553 150040721 4 5 2 2 1 NA 7 NA 4 1 2021 12 2 1500024 "santa catarina" joinville NA NA 0 NA 0 NA
21150318026 1 34 3 15 15 1502 1500002021 1500241 151343621 1 2 4 2 1 NA 7 NA 5 1 2021 12 1 1500005 bahia barreiras NA NA 0 NA 0 NA
21150372024 2 45 3 15 15 1501 1500002021 1503316 150466721 1 2 3 1 3 NA 4 NA 1506 1 2021 12 1 1500017 pernambuco recife 2611606 PE 2 2013 1 8
21150075724 1 46 1 15 15 1501 1500002021 1502530 150169521 1 2 1 2 3 NA 7 NA 1 1 2021 6 1 1500014 para "santana do araguaia" NA NA 0 NA 0 NA
21150070462 1 49 2 15 15 1504 1500002021 1501998 150473421 1 5 4 3 2 NA 3 NA 5 2 2021 9 1 1500013 "minas gerais" lambari NA NA 0 NA 0 NA
21150074868 2 41 3 15 15 1504 1500002021 1505274 150565821 1 3 2 2 3 NA 7 NA 1 2 2021 12 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150105942 2 22 3 15 15 1504 1500002021 1502179 150224921 2 2 3 2 2 NA 6 NA 4 2 2021 12 1 1500013 "minas gerais" "pouso alegre" NA NA 0 NA 0 NA
21150434555 1 48 2 15 15 1505 1500002021 1502854 150639321 1 1 2 2 1 NA 7 NA 5 1 2021 9 1 1500016 parana cascavel NA NA 0 NA 0 NA
21150372113 1 67 3 15 15 1504 1500002021 1501631 151421221 1 5 4 2 3 NA 6 NA 1 2 2021 12 1 1500013 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 8
21150449572 2 27 3 15 15 1502 1500002021 1500069 150996621 1 1 4 2 1 NA 7 NA 4 1 2021 12 1 1500002 alagoas maceio NA NA 0 NA 0 NA
21150049307 2 31 2 15 15 1504 1500002021 1504776 151416921 2 3 3 2 2 NA 7 NA 5 2 2021 9 1 1500025 "sao paulo" barueri NA NA 0 NA 0 NA
21150058273 1 34 3 15 15 1501 1500002021 1500019 151155321 1 1 4 NA 2 NA 5 NA 5 2 2021 12 1 1500001 acre "sena madureira" NA NA 0 NA 0 NA
21150099854 2 40 3 15 15 1504 1500002021 1501985 151356121 1 1 4 4 3 NA 5 NA 1 1 2021 12 1 1500013 "minas gerais" "juiz de fora" NA NA 0 NA 0 NA
21150306092 1 30 3 15 15 1501 1500002021 1500718 150288521 1 4 3 2 3 NA 7 NA 5 1 2021 12 1 1500006 ceara "juazeiro do norte" NA NA 0 NA 0 NA
21150137331 1 43 1 15 15 1502 1500002021 1500061 151178021 1 2 4 2 3 NA 5 NA 5 2 2021 6 1 1500002 alagoas japaratinga NA NA 0 NA 0 NA
21150329372 1 52 3 15 15 1504 1500002021 1505205 151394221 1 2 3 1 1 NA 6 NA 5 1 2021 12 1 1500025 "sao paulo" "rio das pedras" NA NA 0 NA 0 NA
21150199509 1 19 3 15 15 1505 1500002021 1502879 150387721 2 5 3 4 3 NA 7 NA 1 1 2021 12 1 1500016 parana curitiba NA NA 0 NA 0 NA
21150059981 2 33 2 15 15 1501 1500002021 1504404 150006121 1 1 4 3 3 NA 7 NA 5 2 2021 9 1 1500023 roraima "boa vista" NA NA 0 NA 0 NA
21150424718 2 75 1 15 15 1504 1500002021 1501631 150915721 NA 3 2 2 2 NA NA NA 5 5 2021 6 NA 1500013 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 8
21150213277 1 78 3 15 15 1504 1500002021 1501663 150505021 1 5 2 2 3 NA 7 NA 1 1 2021 12 1 1500013 "minas gerais" "bueno brandao" NA NA 0 NA 0 NA
21150174573 1 42 3 15 15 1504 1500002021 1505274 151161621 1 5 3 1 3 NA 7 NA 1 1 2021 12 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150411850 1 52 3 15 15 1505 1500002021 1504010 150820421 1 5 3 2 3 NA 7 NA 1 1 2021 12 1 1500021 "rio grande do sul" esteio NA NA 0 NA 0 NA
21150133795 1 64 2 15 15 1505 1500002021 1504320 150676121 1 1 3 2 2 NA 7 NA 1 1 2021 9 1 1500021 "rio grande do sul" tuparendi NA NA 0 NA 0 NA
21150029827 1 54 1 15 15 1503 1500002021 1500901 150667721 1 2 4 1 3 NA 7 NA 1 1 2021 6 1 1500009 goias "aparecida de goiania" 5201405 GO 2 2020 1 1
21150386204 1 32 3 15 15 1504 1500002021 1505274 150293021 1 1 3 3 1 NA 3 NA 5 1 2021 12 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150336215 2 34 2 15 15 1501 1500002021 1500173 150102021 2 5 3 2 3 NA 7 NA 1 2 2021 9 1 1500004 amazonas jurua NA NA 0 NA 0 NA
21150040927 1 34 3 15 15 1504 1500002021 1501891 150234121 1 5 2 4 1 NA 7 NA 1 1 2021 12 1 1500013 "minas gerais" guaxupe NA NA 0 NA 0 NA
21150083457 2 60 2 15 15 1504 1500002021 1504797 151005721 2 2 3 2 3 NA 7 NA 1 1 2021 9 1 1500025 "sao paulo" botucatu NA NA 0 NA 0 NA
21150366666 1 65 2 15 15 1504 1500002021 1504786 151030721 1 1 3 1 1 NA 6 NA 5 1 2021 9 1 1500025 "sao paulo" biritiba-mirim NA NA 0 NA 0 NA
21150204886 2 32 3 15 15 1504 1500002021 1504982 150192521 1 4 4 4 1 NA 7 NA 1 1 2021 12 1 1500025 "sao paulo" itirapua NA NA 0 NA 0 NA
21150053852 1 66 3 15 15 1504 1500002021 1502389 150178521 1 1 3 3 NA NA 7 NA 1 1 2021 12 1 1500013 "minas gerais" uberlandia NA NA 0 NA 0 NA
21150019058 1 27 2 15 15 1505 1500002021 1504635 150656021 1 1 4 2 1 NA 5 NA 5 2 2021 9 1 1500024 "santa catarina" "rio negrinho" NA NA 0 NA 0 NA
21150064422 1 31 1 15 15 1501 1500002021 1504400 151238621 1 2 3 1 3 NA 5 NA 1506 NA 2021 6 1 1500022 rondonia "vale do anari" NA NA 0 NA 0 NA
21150142188 1 23 3 15 15 1503 1500002021 1500977 150182221 1 5 3 4 2 NA 7 NA 5 1 2021 12 1 1500009 goias goiania 5208707 GO 2 2020 1 1
21150357026 2 28 3 15 15 1504 1500002021 1503661 150212821 1 5 1 1 3 NA 6 NA 1 1 2021 12 1 1500019 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 10
21150226878 1 20 2 15 15 1502 1500002021 1500538 150499621 1 5 4 4 3 NA 7 NA 4 1 2021 9 1 1500005 bahia salvador NA NA 0 NA 0 NA
21150206648 2 26 3 15 15 1504 1500002021 1505274 151008321 1 5 2 1 3 NA 2 NA 5 1 2021 12 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150356662 2 66 3 15 15 1504 1500002021 1503661 150898921 1 1 3 2 2 NA 7 NA 1 1 2021 12 1 1500019 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 10
21150048493 2 69 1 15 15 1504 1500002021 1505281 150909921 2 4 4 NA 2 NA 3 NA NA 1 2021 6 1 1500025 "sao paulo" "sao vicente" 3551009 SP 5 2018 1 3
21150421818 1 64 2 15 15 1505 1500002021 1504177 150099121 1 5 3 NA 3 NA 7 NA 5 1 2021 9 1 1500021 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
21150209663 1 47 2 15 15 1502 1500002021 1500320 151242721 1 1 4 3 2 NA 7 NA 5 1 2021 9 1 1500005 bahia curaca NA NA 0 NA 0 NA
21150071914 1 28 3 15 15 1502 1500002021 1500333 150766921 1 5 1 4 3 NA 3 NA 5 1 2021 12 1 1500005 bahia "feira de santana" NA NA 0 NA 0 NA
21150170596 1 55 2 15 15 1504 1500002021 1505256 150443021 2 2 3 1 3 NA 7 NA 1 1 2021 9 1 1500025 "sao paulo" "sao bernardo do campo" 3548708 SP 4 2018 1 3
21150013705 1 45 3 15 15 1504 1500002021 1501631 150904321 1 5 3 3 3 NA 7 NA 1 1 2021 12 1 1500013 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 8
21150450799 1 25 1 15 15 1501 1500002021 1500177 150388621 4 5 3 3 3 NA 1 NA 5 1 2021 6 2 1500004 amazonas manaquiri NA NA 0 NA 0 NA
21150230400 2 40 3 15 15 1501 1500002021 1504366 150348021 1 5 4 2 3 NA 7 NA 5 1 2021 12 1 1500022 rondonia "porto velho" NA NA 0 NA 0 NA
21150253810 2 38 2 15 15 1502 1500002021 1500327 150019821 1 5 2 2 3 NA 5 NA 4 1 2021 9 1 1500005 bahia "entre rios" NA NA 0 NA 0 NA
21150397494 2 52 3 15 15 1505 1500002021 1504504 150087221 2 2 2 1 3 NA 7 NA 1 1 2021 12 1 1500024 "santa catarina" florianopolis NA NA 0 NA 0 NA
21150399699 2 28 2 15 15 1502 1500002021 1500105 150124221 1 1 4 3 3 NA 7 NA 1 2 2021 9 1 1500002 alagoas "rio largo" NA NA 0 NA 0 NA
21150063705 1 69 3 15 15 1505 1500002021 1504216 151157221 1 1 2 2 3 NA 7 NA 1 2 2021 12 1 1500021 "rio grande do sul" "santa maria" NA NA 0 NA 0 NA
21150001650 2 70 2 15 15 1505 1500002021 1504177 151169221 1 5 3 2 3 NA 7 NA 1 1 2021 9 1 1500021 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
21150129849 1 19 2 15 15 1504 1500002021 1502278 150949321 2 3 1 2 3 NA 5 NA 1506 2 2021 9 1 1500013 "minas gerais" "sao francisco" NA NA 0 NA 0 NA
21150078102 1 27 2 15 15 1503 1500002021 1500977 150224421 NA 5 2 1 3 NA NA NA 5 1 2021 9 NA 1500009 goias goiania 5208707 GO 2 2020 1 1
21150094276 1 25 3 15 15 1502 1500002021 1502658 151121421 1 5 2 2 3 NA 7 NA 5 1 2021 12 1 1500015 paraiba "joao pessoa" NA NA 0 NA 0 NA
21150192856 1 36 2 15 15 1502 1500002021 1500295 150119121 1 5 1 1 2 NA 6 NA 1 2 2021 9 1 1500005 bahia catu NA NA 0 NA 0 NA
21150077239 1 66 3 15 15 1505 1500002021 1504225 150414021 1 1 3 NA 3 NA 5 NA 4 1 2021 12 1 1500021 "rio grande do sul" "santo angelo" NA NA 0 NA 0 NA
21150078481 1 73 3 15 15 1504 1500002021 1503661 150916221 1 5 2 4 2 NA 7 NA 1 1 2021 12 1 1500019 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 10
21150417750 1 72 2 15 15 1502 1500002021 1503481 150173421 2 3 3 NA 2 NA 5 NA 5 2 2021 9 1 1500018 piaui "lagoinha do piaui" NA NA 0 NA 0 NA
21150279983 2 36 2 15 15 1502 1500002021 1502580 151285521 4 5 2 1 3 NA 6 NA 3 1 2021 9 2 1500015 paraiba aroeiras NA NA 0 NA 0 NA
21150003708 1 31 3 15 15 1505 1500002021 1502872 150264721 1 2 2 1 2 NA 5 NA 1 1 2021 12 1 1500016 parana "coronel vivida" NA NA 0 NA 0 NA
21150253779 1 32 3 15 15 1505 1500002021 1504542 150555921 1 2 3 3 1 NA 7 NA 1 2 2021 12 1 1500024 "santa catarina" itajai NA NA 0 NA 0 NA
21150071124 1 20 3 15 15 1504 1500002021 1505078 150992621 1 5 3 3 2 NA 7 NA 1 4 2021 12 1 1500025 "sao paulo" nipoa NA NA 0 NA 0 NA
21150141909 1 32 2 15 15 1503 1500002021 1500901 151237021 1 3 4 2 3 NA 7 NA 1506 1 2021 9 1 1500009 goias "aparecida de goiania" 5201405 GO 2 2020 1 1
21150200591 1 30 2 15 15 1504 1500002021 1500864 150456121 2 1 4 4 1 NA 7 NA 4 1 2021 9 1 1500008 "espirito santo" "rio bananal" NA NA 0 NA 0 NA
21150034329 1 52 3 15 15 1501 1500002021 1503316 150643921 1 5 1 1 3 NA 7 NA 5 1 2021 12 1 1500017 pernambuco recife 2611606 PE 2 2013 1 8
21150314450 1 37 2 15 15 1504 1500002021 1500872 150906221 2 5 2 1 1 NA 5 NA 5 1 2021 9 1 1500008 "espirito santo" "sao mateus" NA NA 0 NA 0 NA
21150355947 2 40 3 15 15 1504 1500002021 1503623 151131121 2 4 4 2 3 NA 7 NA 1 1 2021 12 1 1500019 "rio de janeiro" itaguai 3302007 RJ 1 2020 1 1
21150357244 1 52 3 15 15 1504 1500002021 1503661 151109321 1 2 4 4 2 NA 7 NA 1 1 2021 12 1 1500019 "rio de janeiro" "rio de janeiro" 3304557 RJ 3 2011 1 10
21150271414 1 24 2 15 15 1505 1500002021 1502879 151312021 1 4 4 3 1 NA 7 NA 1 1 2021 9 1 1500016 parana curitiba NA NA 0 NA 0 NA
21150100561 1 45 3 15 15 1504 1500002021 1503648 150025421 3 5 2 2 3 NA 7 NA 1 1 2021 12 2 1500019 "rio de janeiro" petropolis NA NA 0 NA 0 NA
21150135019 2 25 1 15 15 1501 1500002021 1500786 150305921 4 3 2 NA 3 NA 5 NA 5 2 2021 6 2 1500006 ceara sobral NA NA 0 NA 0 NA
21150109014 2 31 2 15 15 1505 1500002021 1503905 150350221 4 3 4 4 3 NA 4 NA 1 2 2021 9 2 1500021 "rio grande do sul" "boqueirao do leao" NA NA 0 NA 0 NA
21150053863 1 49 3 15 15 1504 1500002021 1504979 151228221 1 4 3 3 3 NA 7 NA 1 1 2021 12 1 1500025 "sao paulo" itatiba 3523404 SP 1 2020 1 1
21150250599 1 35 3 15 15 1501 1500002021 1500678 150051021 1 5 1 2 1 NA 7 NA 3 1 2021 12 1 1500006 ceara fortaleza NA NA 0 NA 0 NA
21150060177 1 41 3 15 15 1505 1500002021 1503932 150630921 2 3 3 3 2 NA 6 NA 1 2 2021 12 1 1500021 "rio grande do sul" canoas NA NA 0 NA 0 NA
21150008542 1 53 1 15 15 1501 1500002021 1504366 151309321 1 3 2 2 3 NA 3 NA 1 3 2021 6 1 1500022 rondonia "porto velho" NA NA 0 NA 0 NA
21150257626 2 52 3 15 15 1504 1500002021 1503666 150443321 2 1 4 3 1 NA 6 NA 1 1 2021 12 1 1500019 "rio de janeiro" "sao goncalo" NA NA 0 NA 0 NA
21150232276 1 36 2 15 15 1504 1500002021 1501631 150543421 2 1 4 2 1 NA 3 NA 5 1 2021 9 1 1500013 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 8
21150017393 1 70 1 15 15 1504 1500002021 1505274 150438921 2 5 1 1 3 NA 7 NA 1 1 2021 6 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150445235 1 33 3 15 15 1504 1500002021 1505274 151069621 1 3 2 1 2 NA 5 NA 1 1 2021 12 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150231895 1 30 3 15 15 1503 1500002021 1500941 150595021 1 1 4 3 3 NA 7 NA 1 1 2021 12 1 1500009 goias catalao 5205109 GO 5 2016 1 5
21150357409 1 53 3 15 15 1505 1500002021 1502854 151305021 1 2 4 2 1 NA 7 NA 1 1 2021 12 1 1500016 parana cascavel NA NA 0 NA 0 NA
21150211300 2 25 3 15 15 1504 1500002021 1501985 150236721 1 5 2 3 3 NA 7 NA 1 1 2021 12 1 1500013 "minas gerais" "juiz de fora" NA NA 0 NA 0 NA
21150099747 2 76 1 15 15 1505 1500002021 1504106 150366421 1 4 2 NA 2 NA 5 NA 1 1 2021 6 1 1500021 "rio grande do sul" "minas do leao" NA NA 0 NA 0 NA
21150193370 1 54 3 15 15 1505 1500002021 1504542 150640921 1 2 4 3 3 NA 7 NA 5 1 2021 12 1 1500024 "santa catarina" itajai NA NA 0 NA 0 NA
21150422448 1 38 3 15 15 1501 1500002021 1502496 150084721 3 2 3 2 1 NA 7 NA 5 2 2021 12 2 1500014 para "nova timboteua" NA NA 0 NA 0 NA
21150167784 2 54 3 15 15 1504 1500002021 1502065 151336621 1 5 2 2 3 NA 7 NA 4 1 2021 12 1 1500013 "minas gerais" "montes claros" NA NA 0 NA 0 NA
21150043763 2 73 2 15 15 1504 1500002021 1503685 151398121 1 5 3 1 3 NA 7 NA 1 1 2021 9 1 1500019 "rio de janeiro" "volta redonda" NA NA 0 NA 0 NA
21150170681 1 33 3 15 15 1504 1500002021 1505274 151016221 1 5 2 3 3 NA 7 NA 5 1 2021 12 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150312977 1 48 2 15 15 1505 1500002021 1504144 150034621 1 1 4 2 1 NA 7 NA 1 1 2021 9 1 1500021 "rio grande do sul" osorio NA NA 0 NA 0 NA
21150443705 2 56 1 15 15 1505 1500002021 1502904 150395221 1 1 4 NA 3 NA 5 NA 5 1 2021 6 1 1500016 parana "foz do iguacu" NA NA 0 NA 0 NA
21150191966 1 47 2 15 15 1504 1500002021 1505274 150385921 1 1 3 2 1 NA 7 NA 1 1 2021 9 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150239800 1 25 3 15 15 1505 1500002021 1503948 150333221 1 3 1 2 1 NA 7 NA 1506 2 2021 12 1 1500021 "rio grande do sul" "caxias do sul" NA NA 0 NA 0 NA
21150124529 2 38 1 15 15 1505 1500002021 1502854 150326521 1 2 3 NA 3 NA 1 NA 5 2 2021 6 1 1500016 parana cascavel NA NA 0 NA 0 NA
21150159959 1 37 1 15 15 1503 1500002021 1501541 150668321 1 5 4 2 3 NA 5 NA 5 1 2021 6 1 1500012 "mato grosso do sul" "nova alvorada do sul" NA NA 0 NA 0 NA
21150019451 1 33 3 15 15 1504 1500002021 1505256 150045821 2 2 4 2 3 NA 6 NA 1 1 2021 12 1 1500025 "sao paulo" "sao bernardo do campo" 3548708 SP 4 2018 1 3
21150164599 2 64 1 15 15 1505 1500002021 1504327 150633821 2 1 3 2 3 NA 5 NA 1 1 2021 6 1 1500021 "rio grande do sul" "vale verde" NA NA 0 NA 0 NA
21150106634 1 21 3 15 15 1504 1500002021 1505274 150090721 1 4 4 1 1 NA 7 NA 1 1 2021 12 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150049812 2 34 3 15 15 1505 1500002021 1503930 150330021 1 2 4 3 2 NA 7 NA 1 2 2021 12 1 1500021 "rio grande do sul" canela NA NA 0 NA 0 NA
21150050352 1 25 2 15 15 1505 1500002021 1504664 150252721 1 1 4 3 1 NA 5 NA 1506 1 2021 9 1 1500024 "santa catarina" "sao jose" NA NA 0 NA 0 NA
21150380500 1 35 3 15 15 1502 1500002021 1500538 150681821 1 5 1 1 3 NA 7 NA 4 1 2021 12 1 1500005 bahia salvador NA NA 0 NA 0 NA
21150395703 1 22 2 15 15 1505 1500002021 1504504 151461321 1 5 3 3 2 NA 7 NA 5 1 2021 9 1 1500024 "santa catarina" florianopolis NA NA 0 NA 0 NA
21150119392 2 48 3 15 15 1504 1500002021 1505274 150214621 1 5 2 2 3 NA 7 NA 5 1 2021 12 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150365239 1 50 3 15 15 1501 1500002021 1504404 150082621 1 2 3 2 2 NA 3 NA 3 1 2021 12 1 1500023 roraima "boa vista" NA NA 0 NA 0 NA
21150202732 1 55 3 15 15 1505 1500002021 1502920 150782421 1 1 4 4 2 NA 7 NA 1 1 2021 12 1 1500016 parana guarapuava NA NA 0 NA 0 NA
21150225760 2 57 3 15 15 1505 1500002021 1504177 150198121 1 4 3 3 3 NA 5 NA 4 1 2021 12 1 1500021 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
21150011339 1 25 2 15 15 1504 1500002021 1504820 151403121 4 5 4 4 3 NA 7 NA 4 1 2021 9 2 1500025 "sao paulo" campinas 3509502 SP 2 2015 1 6
21150200079 1 60 1 15 15 1502 1500002021 1503585 150582321 1 2 3 1 2 NA 7 NA 1 1 2021 6 1 1500018 piaui teresina NA NA 0 NA 0 NA
21150143650 1 41 2 15 15 1504 1500002021 1505274 150422521 1 5 2 1 3 NA 7 NA 1 1 2021 9 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
21150451150 1 35 2 15 15 1502 1500002021 1500366 150197221 1 2 1 1 3 NA 6 NA 5 1 2021 9 1 1500005 bahia ilheus NA NA 0 NA 0 NA
21150182456 1 30 1 15 15 1501 1500002021 1502450 151050121 1 3 3 2 1 NA 4 NA 1 1 2021 6 1 1500014 para cameta NA NA 0 NA 0 NA
21150126780 1 38 3 15 15 1502 1500002021 1505418 150112721 1 1 4 4 1 NA 7 NA 5 1 2021 12 1 1500026 sergipe "santa luzia do itanhy" NA NA 0 NA 0 NA
21150029992 1 36 3 15 15 1505 1500002021 1502980 150929021 1 3 2 2 2 NA 6 NA 1 1 2021 12 1 1500016 parana mallet NA NA 0 NA 0 NA
21150390924 1 31 2 15 15 1503 1500002021 1500941 151457121 1 3 3 NA 1 NA 3 NA 1 2 2021 9 1 1500009 goias catalao 5205109 GO 5 2016 1 5
21150300174 2 33 3 15 15 1505 1500002021 1504504 150356721 1 3 4 2 1 NA 5 NA 4 2 2021 12 1 1500024 "santa catarina" florianopolis NA NA 0 NA 0 NA
21150203838 1 31 2 15 15 1505 1500002021 1504177 150021321 1 3 3 3 3 NA 5 NA 1 1 2021 9 1 1500021 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
21150172161 1 30 3 15 15 1504 1500002021 1503642 150395821 1 5 2 2 2 NA 7 NA 1 1 2021 12 1 1500019 "rio de janeiro" "nova friburgo" NA NA 0 NA 0 NA
21150237553 2 29 3 15 15 1504 1500002021 1503681 150935321 1 5 2 2 3 NA 7 NA 5 1 2021 12 1 1500019 "rio de janeiro" "tres rios" NA NA 0 NA 0 NA
21150394140 1 35 2 15 15 1502 1500002021 1501189 151300121 4 5 1 NA 3 NA 1 NA 4 2 2021 9 2 1500010 maranhao colinas NA NA 0 NA 0 NA
21150392360 1 59 3 15 15 1504 1500002021 1505274 150143821 2 2 3 2 1 NA 7 NA 5 1 2021 12 1 1500025 "sao paulo" "sao paulo" 3550308 SP 5 2012 1 9
