id gender age edre country_id nationality area city_level area_city city_id sample_id urban_rural living_cluster political_stance presidential_approval_rating env_attitude china_attitude russia_attitude america_attitude pe_fina ocupoit ing4 cp13 fam_fina etid news_read smedia3n smedia3b year edu state_id state_name city_name code_muni abbrev_state aid_n first_aid if_aid aid_time
2490 1 36 4 15 15 1505 3 1505 154100707 7 1 127 1 2 1 3 4 2 2 8 5 4 1510 1 1 1 2 2023 12 1541 parana "alto piquiri" NA NA 0 NA 0 NA
4738 1 62 4 15 15 1505 3 1505 154115606 54 1 90 10 1 1 3 3 1 1 NA 7 4 1510 1 1 1 3 2023 12 1541 parana matelandia NA NA 0 NA 0 NA
727 1 29 4 15 15 1505 1 1505 154106902 23 1 138 8 5 4 4 4 4 3 3 7 4 1510 5 1 2 NA 2023 12 1541 parana curitiba NA NA 0 NA 0 NA
2999 2 49 6 15 15 1505 3 1505 154115606 54 1 2 5 3 1 4 3 3 2 2 6 4 1514 1 1 1 1 2023 16 1541 parana matelandia NA NA 0 NA 0 NA
8706 1 22 4 15 15 1505 3 1505 154115606 54 1 90 3 3 1 3 4 2 1 8 4 3 1508 4 1 1 1 2023 12 1541 parana matelandia NA NA 0 NA 0 NA
7431 1 32 4 15 15 1505 3 1505 154100707 7 1 59 10 4 1 4 4 4 2 7 6 4 1505 NA 2 3 NA 2023 12 1541 parana "alto piquiri" NA NA 0 NA 0 NA
4477 1 18 3 15 15 1505 3 1505 154100707 7 1 127 1 3 1 4 4 2 3 7 7 4 1501 5 5 5 NA 2023 9 1541 parana "alto piquiri" NA NA 0 NA 0 NA
2599 1 41 4 15 15 1505 3 1505 154115606 54 1 2 10 5 1 4 4 3 2 4 7 4 1509 4 1 1 1 2023 12 1541 parana matelandia NA NA 0 NA 0 NA
6446 2 29 5 15 15 1502 1 1502 152927408 117 1 68 8 5 1 3 3 3 2 5 7 4 1506 5 2 1 1 2023 14 1529 bahia salvador NA NA 0 NA 0 NA
8436 1 18 4 15 15 1502 3 1502 152926301 58 2 211 3 4 1 4 4 1 3 NA 6 2 1501 5 5 4 NA 2023 12 1529 bahia "riachao do jacuipe" NA NA 0 NA 0 NA
5728 1 40 4 15 15 1502 3 1502 152926301 58 1 117 1 1 1 4 4 2 1 5 7 4 1504 5 1 3 NA 2023 12 1529 bahia "riachao do jacuipe" NA NA 0 NA 0 NA
4275 2 30 6 15 15 1502 1 1502 152927408 117 1 68 3 2 1 4 4 4 1 2 7 4 1513 4 1 1 2 2023 16 1529 bahia salvador NA NA 0 NA 0 NA
669 1 27 4 15 15 1502 3 1502 152926301 58 1 117 3 1 2 2 2 2 1 5 3 4 1501 3 1 2 NA 2023 12 1529 bahia "riachao do jacuipe" NA NA 0 NA 0 NA
2262 1 48 3 15 15 1502 1 1502 152927408 117 1 68 10 5 1 1 4 2 3 5 6 4 1504 1 1 1 3 2023 9 1529 bahia salvador NA NA 0 NA 0 NA
4018 1 31 6 15 15 1504 2 1504 153122306 46 1 12 7 3 1 3 3 3 2 5 7 4 1514 1 1 1 2 2023 16 1531 "minas gerais" divinopolis NA NA 0 NA 0 NA
8027 2 52 4 15 15 1504 1 1504 153518800 21 1 58 10 5 2 3 2 3 3 NA 7 4 1510 1 1 1 2 2023 12 1535 "sao paulo" guarulhos 3518800 SP 4 2018 1 5
3151 2 39 4 15 15 1504 2 1504 153104007 24 1 204 NA 4 3 4 4 4 1 7 2 4 1508 4 2 1 2 2023 12 1531 "minas gerais" araxa NA NA 0 NA 0 NA
8876 1 18 2 15 15 1504 1 1504 153518800 21 1 248 10 3 1 4 4 2 1 5 7 4 1505 4 2 2 NA 2023 6 1535 "sao paulo" guarulhos 3518800 SP 4 2018 1 5
5450 2 20 4 15 15 1504 2 1504 153106705 60 1 156 5 3 1 2 4 1 1 5 4 4 1510 1 2 2 NA 2023 12 1531 "minas gerais" betim NA NA 0 NA 0 NA
190 2 24 4 15 15 1504 1 1504 153518800 21 1 248 7 3 1 4 4 4 3 NA 4 4 1503 1 2 2 NA 2023 12 1535 "sao paulo" guarulhos 3518800 SP 4 2018 1 5
9494 1 18 4 15 15 1504 2 1504 153104007 24 1 204 6 3 1 2 3 2 1 NA 4 3 1514 5 2 2 NA 2023 12 1531 "minas gerais" araxa NA NA 0 NA 0 NA
2675 1 50 6 15 15 1504 2 1504 153122306 46 1 12 10 5 4 4 4 3 2 5 7 4 1515 1 1 1 3 2023 16 1531 "minas gerais" divinopolis NA NA 0 NA 0 NA
7455 2 42 5 15 15 1504 1 1504 153518800 21 1 248 1 2 1 3 4 4 2 NA 7 4 1509 4 1 3 NA 2023 14 1535 "sao paulo" guarulhos 3518800 SP 4 2018 1 5
3157 1 20 5 15 15 1504 2 1504 153106705 60 1 156 5 4 2 3 4 2 1 5 5 4 NA 5 1 2 NA 2023 14 1531 "minas gerais" betim NA NA 0 NA 0 NA
786 1 39 6 15 15 1504 2 1504 153104007 24 1 26 5 2 1 3 3 2 2 5 5 4 1512 5 2 3 NA 2023 16 1531 "minas gerais" araxa NA NA 0 NA 0 NA
5852 1 48 4 15 15 1504 2 1504 153122306 46 1 157 2 3 1 4 4 NA 2 5 2 4 1510 5 1 3 NA 2023 12 1531 "minas gerais" divinopolis NA NA 0 NA 0 NA
1525 2 52 2 15 15 1504 2 1504 153106705 60 1 156 6 2 1 3 4 2 2 NA 7 4 1512 4 1 1 1 2023 6 1531 "minas gerais" betim NA NA 0 NA 0 NA
4931 1 45 5 15 15 1504 1 1504 153518800 21 1 58 8 5 1 3 2 3 3 5 3 4 1510 1 1 1 2 2023 14 1535 "sao paulo" guarulhos 3518800 SP 4 2018 1 5
7291 1 55 1 15 15 1504 2 1504 153106705 60 1 56 5 2 1 3 4 3 2 5 7 4 1515 5 1 1 1 2023 3 1531 "minas gerais" betim NA NA 0 NA 0 NA
5801 2 30 4 15 15 1504 2 1504 153510609 111 1 242 8 5 2 4 4 4 2 5 4 4 1509 1 3 1 2 2023 12 1535 "sao paulo" carapicuiba NA NA 0 NA 0 NA
6569 2 29 5 15 15 1505 1 1505 154314902 52 1 96 5 2 1 2 NA 2 1 3 7 4 1510 4 1 5 NA 2023 14 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
1538 1 65 2 15 15 1505 1 1505 154314902 52 1 96 3 2 1 2 4 2 2 NA 7 4 1503 1 1 NA NA 2023 6 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
2811 2 24 5 15 15 1505 1 1505 154314902 52 1 14 7 1 1 2 4 2 1 4 6 4 1504 4 2 1 1 2023 14 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
5727 2 47 4 15 15 1505 1 1505 154314902 52 1 96 NA 2 1 2 4 3 3 7 7 4 1507 1 1 1 1 2023 12 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
5893 2 20 5 15 15 1505 2 1505 154309308 106 1 152 5 3 1 4 4 2 1 5 3 4 1515 1 1 2 NA 2023 14 1543 "rio grande do sul" guaiba NA NA 0 NA 0 NA
9659 1 22 3 15 15 1505 1 1505 154314902 52 1 96 7 1 1 2 2 2 1 5 3 4 1505 1 2 1 2 2023 9 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
640 1 59 4 15 15 1505 2 1505 154309308 106 1 152 10 5 1 4 4 2 2 NA 2 4 1511 1 2 2 NA 2023 12 1543 "rio grande do sul" guaiba NA NA 0 NA 0 NA
6847 1 31 3 15 15 1505 1 1505 154314902 52 1 96 9 4 1 3 3 2 2 3 6 4 1509 5 1 2 NA 2023 9 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
9621 1 41 6 15 15 1505 2 1505 154309308 106 1 152 5 3 1 3 3 1 3 4 5 2 1515 4 1 1 3 2023 16 1543 "rio grande do sul" guaiba NA NA 0 NA 0 NA
4141 2 31 5 15 15 1505 1 1505 154314902 52 1 14 10 3 1 3 3 3 1 3 6 4 1513 1 2 NA NA 2023 14 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
5810 1 64 1 15 15 1504 3 1504 153303955 98 1 4 5 2 1 3 4 1 1 8 7 1 1509 5 1 NA NA 2023 3 1533 "rio de janeiro" pinheiral NA NA 0 NA 0 NA
5993 1 37 1 15 15 1504 2 1504 153306305 43 1 205 10 1 1 4 4 4 1 7 7 4 1503 4 5 NA NA 2023 3 1533 "rio de janeiro" "volta redonda" NA NA 0 NA 0 NA
9903 1 17 3 15 15 1504 3 1504 153146008 124 2 38 7 3 2 4 4 2 3 9 4 4 1503 5 2 1 2 2023 9 1531 "minas gerais" "ouro fino" NA NA 0 NA 0 NA
2937 2 64 5 15 15 1504 3 1504 153303955 98 1 4 3 2 1 3 4 3 2 NA 6 4 1515 5 1 2 NA 2023 14 1533 "rio de janeiro" pinheiral NA NA 0 NA 0 NA
8442 1 16 3 15 15 1504 3 1504 153303955 98 1 73 4 3 2 2 3 2 2 NA 4 1 1503 5 1 1 1 2023 9 1533 "rio de janeiro" pinheiral NA NA 0 NA 0 NA
3882 1 44 2 15 15 1504 3 1504 153146008 124 2 38 5 2 1 3 3 4 3 NA 5 4 1506 1 2 2 NA 2023 6 1531 "minas gerais" "ouro fino" NA NA 0 NA 0 NA
9141 1 60 1 15 15 1504 2 1504 153152501 4 1 74 3 2 2 3 4 2 3 NA 2 4 1503 1 1 2 NA 2023 3 1531 "minas gerais" "pouso alegre" NA NA 0 NA 0 NA
988 2 38 6 15 15 1504 2 1504 153152501 4 1 74 6 2 1 3 4 2 1 2 7 4 1514 1 1 1 1 2023 16 1531 "minas gerais" "pouso alegre" NA NA 0 NA 0 NA
5706 2 16 4 15 15 1504 2 1504 153306305 43 1 205 1 1 1 2 3 4 2 NA 7 3 1511 5 1 1 3 2023 12 1533 "rio de janeiro" "volta redonda" NA NA 0 NA 0 NA
48 1 26 4 15 15 1504 2 1504 153306305 43 1 205 9 2 1 4 4 2 1 7 7 4 1503 5 1 2 NA 2023 12 1533 "rio de janeiro" "volta redonda" NA NA 0 NA 0 NA
4652 1 20 4 15 15 1504 2 1504 153152501 4 1 180 9 3 1 2 2 2 1 9 4 2 1508 5 2 2 NA 2023 12 1531 "minas gerais" "pouso alegre" NA NA 0 NA 0 NA
691 2 42 4 15 15 1504 3 1504 153303955 98 1 4 5 3 1 4 4 2 3 5 7 4 1503 4 2 2 NA 2023 12 1533 "rio de janeiro" pinheiral NA NA 0 NA 0 NA
9219 2 16 3 15 15 1504 2 1504 153306305 43 1 124 1 2 1 2 3 2 2 NA 7 4 1505 5 2 1 2 2023 9 1533 "rio de janeiro" "volta redonda" NA NA 0 NA 0 NA
3947 1 66 6 15 15 1504 2 1504 153306305 43 1 124 5 3 1 2 NA 2 2 NA 6 4 1514 1 1 2 NA 2023 16 1533 "rio de janeiro" "volta redonda" NA NA 0 NA 0 NA
4123 1 73 1 15 15 1504 3 1504 153303955 98 1 73 6 2 1 4 4 2 2 NA 7 4 1503 4 1 NA NA 2023 3 1533 "rio de janeiro" pinheiral NA NA 0 NA 0 NA
2760 1 38 3 15 15 1504 3 1504 153303955 98 1 4 10 2 1 3 3 2 2 9 5 4 1502 5 1 NA NA 2023 9 1533 "rio de janeiro" pinheiral NA NA 0 NA 0 NA
3556 2 42 6 15 15 1504 2 1504 153306305 43 1 205 5 2 1 3 4 1 1 NA 7 4 1514 1 1 1 1 2023 16 1533 "rio de janeiro" "volta redonda" NA NA 0 NA 0 NA
4458 1 54 4 15 15 1504 2 1504 153306305 43 1 205 8 5 1 4 4 4 3 NA 6 4 1509 1 1 1 2 2023 12 1533 "rio de janeiro" "volta redonda" NA NA 0 NA 0 NA
4788 2 54 3 15 15 1505 1 1505 154106902 8 1 71 1 2 1 4 NA 3 1 9 4 4 1503 1 1 1 1 2023 9 1541 parana curitiba NA NA 0 NA 0 NA
976 1 33 4 15 15 1505 1 1505 154106902 8 1 71 3 3 2 3 3 3 2 9 5 3 1509 1 2 2 NA 2023 12 1541 parana curitiba NA NA 0 NA 0 NA
5900 1 33 4 15 15 1505 1 1505 154106902 8 1 207 6 5 1 3 3 3 1 8 3 4 1507 5 2 5 NA 2023 12 1541 parana curitiba NA NA 0 NA 0 NA
9926 1 25 4 15 15 1505 1 1505 154106902 8 1 207 4 2 1 2 1 1 1 3 7 1 1507 1 2 2 NA 2023 12 1541 parana curitiba NA NA 0 NA 0 NA
6721 2 78 1 15 15 1505 1 1505 154106902 8 1 207 10 2 1 2 4 NA 2 NA 6 4 1509 1 2 NA NA 2023 3 1541 parana curitiba NA NA 0 NA 0 NA
1833 NA 76 1 15 15 1505 2 1505 154314100 78 1 128 NA 3 4 4 2 2 2 NA 6 4 1502 1 1 NA NA 2023 3 1543 "rio grande do sul" "passo fundo" NA NA 0 NA 0 NA
1732 2 67 1 15 15 1505 2 1505 154316907 31 1 179 9 1 2 2 4 4 3 NA 7 4 1502 NA 1 NA NA 2023 3 1543 "rio grande do sul" "santa maria" NA NA 0 NA 0 NA
7168 2 29 3 15 15 1505 2 1505 154316907 31 1 55 5 2 1 2 3 3 2 5 5 4 1502 1 2 2 NA 2023 9 1543 "rio grande do sul" "santa maria" NA NA 0 NA 0 NA
6046 2 28 5 15 15 1505 2 1505 154318309 90 1 154 3 3 1 2 NA NA 1 NA 4 4 1503 1 3 5 NA 2023 14 1543 "rio grande do sul" "sao gabriel" NA NA 0 NA 0 NA
4671 1 25 4 15 15 1505 2 1505 154314100 78 1 178 6 3 1 4 4 4 1 5 4 4 1507 5 1 1 1 2023 12 1543 "rio grande do sul" "passo fundo" NA NA 0 NA 0 NA
3828 3 16 2 15 15 1505 2 1505 154318309 90 1 154 8 2 2 2 4 3 3 NA 4 3 1502 4 2 2 NA 2023 6 1543 "rio grande do sul" "sao gabriel" NA NA 0 NA 0 NA
7015 1 61 1 15 15 1505 2 1505 154314100 78 1 178 1 2 1 2 NA NA 1 7 5 4 1507 5 2 NA NA 2023 3 1543 "rio grande do sul" "passo fundo" NA NA 0 NA 0 NA
789 1 33 4 15 15 1505 2 1505 154316907 31 1 55 5 3 1 1 3 3 1 NA 7 4 1504 4 1 2 NA 2023 12 1543 "rio grande do sul" "santa maria" NA NA 0 NA 0 NA
9032 2 31 4 15 15 1505 2 1505 154316907 31 1 179 9 3 1 2 3 2 2 5 4 1 1502 1 1 2 NA 2023 12 1543 "rio grande do sul" "santa maria" NA NA 0 NA 0 NA
6114 1 67 3 15 15 1505 2 1505 154316907 31 1 179 10 3 1 2 3 2 2 NA 6 4 1510 1 1 NA NA 2023 9 1543 "rio grande do sul" "santa maria" NA NA 0 NA 0 NA
5527 1 28 4 15 15 1505 2 1505 154314100 78 1 178 5 3 1 2 2 2 1 5 4 4 1510 5 5 5 NA 2023 12 1543 "rio grande do sul" "passo fundo" NA NA 0 NA 0 NA
5023 1 31 1 15 15 1505 2 1505 154314100 78 1 128 5 2 1 3 4 NA 3 NA 4 4 1503 4 5 5 NA 2023 3 1543 "rio grande do sul" "passo fundo" NA NA 0 NA 0 NA
8445 1 35 4 15 15 1505 2 1505 154314100 78 1 128 10 3 1 1 3 2 2 5 5 4 1511 1506 1 2 NA 2023 12 1543 "rio grande do sul" "passo fundo" NA NA 0 NA 0 NA
6268 1 41 3 15 15 1505 2 1505 154316907 31 1 179 3 3 1 3 4 4 3 NA 7 3 1502 5 1 NA NA 2023 9 1543 "rio grande do sul" "santa maria" NA NA 0 NA 0 NA
6218 1 24 1 15 15 1505 2 1505 154318309 90 1 154 NA NA 4 4 4 4 NA NA NA 4 1503 1506 5 NA NA 2023 3 1543 "rio grande do sul" "sao gabriel" NA NA 0 NA 0 NA
459 1 68 1 15 15 1505 2 1505 154314100 78 1 128 8 5 1 4 4 2 3 NA 5 4 1507 1 2 NA NA 2023 3 1543 "rio grande do sul" "passo fundo" NA NA 0 NA 0 NA
7000 2 35 4 15 15 1503 1 1503 155208707 51 1 166 2 2 1 3 4 2 2 NA 5 4 1503 1506 1 1 2 2023 12 1552 goias goiania 5208707 GO 2 2020 1 3
726 1 25 6 15 15 1503 1 1503 155208707 38 1 23 2 3 1 3 2 NA 1 5 1 4 1508 5 4 3 NA 2023 16 1552 goias goiania 5208707 GO 2 2020 1 3
19 1 57 2 15 15 1503 1 1503 155208707 51 1 85 10 2 1 1 NA 2 2 5 7 1 1507 1 2 1 1 2023 6 1552 goias goiania 5208707 GO 2 2020 1 3
5483 1 22 4 15 15 1503 1 1503 155208707 38 1 23 4 3 1 3 NA 2 1 5 5 4 1512 4 1 2 NA 2023 12 1552 goias goiania 5208707 GO 2 2020 1 3
6841 2 27 3 15 15 1503 1 1503 155208707 51 1 85 7 5 1 4 4 4 3 NA 6 4 1502 5 1 3 NA 2023 9 1552 goias goiania 5208707 GO 2 2020 1 3
4215 1 35 5 15 15 1503 1 1503 155208707 51 1 85 5 3 1 3 4 2 2 5 7 4 1513 5 1 2 NA 2023 14 1552 goias goiania 5208707 GO 2 2020 1 3
2212 1 44 4 15 15 1503 1 1503 155208707 38 1 67 4 2 1 1 4 4 1 NA 1 4 1503 5 1 1 2 2023 12 1552 goias goiania 5208707 GO 2 2020 1 3
1111 2 47 4 15 15 1503 1 1503 155208707 51 1 85 9 3 1 3 3 2 1 5 3 4 1504 5 1 1 2 2023 12 1552 goias goiania 5208707 GO 2 2020 1 3
4165 1 64 1 15 15 1503 1 1503 155208707 51 1 166 10 3 1 2 3 NA 1 NA 5 4 1505 5 5 NA NA 2023 3 1552 goias goiania 5208707 GO 2 2020 1 3
6784 1 34 3 15 15 1503 1 1503 155208707 38 1 67 10 2 1 4 NA 3 2 5 2 2 1505 5 1 1 3 2023 9 1552 goias goiania 5208707 GO 2 2020 1 3
1449 2 60 4 15 15 1503 1 1503 155208707 51 1 85 10 3 1 2 3 3 3 5 6 1 1505 4 1 1 1 2023 12 1552 goias goiania 5208707 GO 2 2020 1 3
3733 1 69 2 15 15 1505 2 1505 154215802 74 1 84 3 2 1 1 3 NA 2 NA 3 4 1503 1 5 NA NA 2023 6 1542 "santa catarina" "sao bento do sul" NA NA 0 NA 0 NA
4056 2 28 4 15 15 1505 3 1505 154217709 27 1 135 1 5 2 2 2 2 3 4 4 1 1514 1 1 2 NA 2023 12 1542 "santa catarina" sombrio NA NA 0 NA 0 NA
4499 2 54 4 15 15 1505 2 1505 154215802 74 1 167 10 5 1 4 NA NA 3 5 5 3 1509 1 2 2 NA 2023 12 1542 "santa catarina" "sao bento do sul" NA NA 0 NA 0 NA
187 1 39 4 15 15 1505 2 1505 154215802 74 1 84 NA 5 1 4 4 4 1 7 1 4 1510 4 1 5 NA 2023 12 1542 "santa catarina" "sao bento do sul" NA NA 0 NA 0 NA
4399 1 21 5 15 15 1505 3 1505 154217709 27 1 150 8 5 1 1 2 1 1 7 6 4 1508 NA 2 2 NA 2023 14 1542 "santa catarina" sombrio NA NA 0 NA 0 NA
5999 2 42 6 15 15 1505 3 1505 154217709 27 1 135 8 3 1 2 NA 2 3 2 6 4 1509 1 1 1 1 2023 16 1542 "santa catarina" sombrio NA NA 0 NA 0 NA
7128 2 42 4 15 15 1505 2 1505 154215802 74 1 84 10 5 4 3 4 2 3 5 3 1 1503 5 1 1 3 2023 12 1542 "santa catarina" "sao bento do sul" NA NA 0 NA 0 NA
7894 1 29 6 15 15 1505 2 1505 154215802 74 1 167 10 5 1 3 3 NA 2 7 7 4 1512 1 1 2 NA 2023 16 1542 "santa catarina" "sao bento do sul" NA NA 0 NA 0 NA
3471 1 50 2 15 15 1505 3 1505 154217709 27 1 150 1 1 1 2 3 1 1 8 7 2 1513 1 1 1 2 2023 6 1542 "santa catarina" sombrio NA NA 0 NA 0 NA
8011 2 20 4 15 15 1505 3 1505 154217709 27 1 150 8 2 2 2 NA 2 2 4 7 3 1509 1 2 2 NA 2023 12 1542 "santa catarina" sombrio NA NA 0 NA 0 NA
6864 2 37 2 15 15 1505 3 1505 154217709 27 1 135 6 3 1 3 2 2 1 8 5 4 1505 4 1 2 NA 2023 6 1542 "santa catarina" sombrio NA NA 0 NA 0 NA
8273 1 29 4 15 15 1505 2 1505 154215802 74 1 167 3 5 1 4 NA 3 2 8 6 4 1513 1 2 2 NA 2023 12 1542 "santa catarina" "sao bento do sul" NA NA 0 NA 0 NA
7974 1 30 1 15 15 1505 3 1505 154217709 27 1 135 10 5 1 2 2 1 2 7 4 4 1506 5 1 1 1 2023 3 1542 "santa catarina" sombrio NA NA 0 NA 0 NA
1223 1 31 6 15 15 1505 3 1505 154217709 27 1 135 3 2 1 3 4 2 2 2 7 4 1514 5 1 1 2 2023 16 1542 "santa catarina" sombrio NA NA 0 NA 0 NA
8586 2 62 1 15 15 1505 3 1505 154217709 27 1 135 8 3 1 3 4 2 2 NA 5 4 1512 1 2 NA NA 2023 3 1542 "santa catarina" sombrio NA NA 0 NA 0 NA
7514 2 37 4 15 15 1504 1 1504 153106200 113 1 105 4 5 1 4 NA NA 2 NA 2 4 1509 5 1 NA NA 2023 12 1531 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 10
7268 2 46 4 15 15 1504 1 1504 153106200 113 1 105 3 3 2 3 4 3 2 NA 6 4 1512 5 2 2 NA 2023 12 1531 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 10
6612 3 22 4 15 15 1504 1 1504 153106200 113 1 82 3 2 1 4 4 2 1 NA 4 3 1513 4 2 1 2 2023 12 1531 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 10
1132 1 35 3 15 15 1504 1 1504 153106200 113 1 82 6 3 1 4 4 4 3 4 6 4 1508 4 2 1 1 2023 9 1531 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 10
6440 2 25 4 15 15 1504 1 1504 153106200 113 1 105 5 2 1 4 4 2 2 5 5 4 1508 1 1 1 3 2023 12 1531 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 10
3022 2 32 6 15 15 1504 1 1504 153106200 113 1 82 5 2 1 4 4 2 2 5 5 4 1514 5 2 2 NA 2023 16 1531 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 10
8734 1 41 6 15 15 1503 2 1503 155107602 93 1 190 8 5 1 4 4 3 2 9 7 4 1514 1 1 2 NA 2023 16 1551 "mato grosso" rondonopolis NA NA 0 NA 0 NA
283 2 27 6 15 15 1503 2 1503 155107602 93 1 190 5 3 1 4 4 4 2 NA 4 4 1506 4 2 2 NA 2023 16 1551 "mato grosso" rondonopolis NA NA 0 NA 0 NA
9409 1 60 3 15 15 1503 2 1503 155107602 93 1 190 4 1 1 4 4 2 1 9 6 NA 1504 5 2 1 1 2023 9 1551 "mato grosso" rondonopolis NA NA 0 NA 0 NA
3195 2 43 1 15 15 1503 2 1503 155107602 93 1 190 NA 2 1 2 NA NA 1 NA 5 NA 1502 5 1 NA NA 2023 3 1551 "mato grosso" rondonopolis NA NA 0 NA 0 NA
1622 1 18 4 15 15 1503 2 1503 155107602 93 1 190 1 3 1 4 3 3 1 3 7 4 1514 5 1 1 1 2023 12 1551 "mato grosso" rondonopolis NA NA 0 NA 0 NA
4054 2 30 1 15 15 1502 2 1502 152403251 75 1 209 5 3 2 4 NA NA 2 NA 3 3 1506 5 5 1 3 2023 3 1524 "rio grande do norte" parnamirim NA NA 0 NA 0 NA
1058 2 54 6 15 15 1502 2 1502 152403251 75 1 158 10 5 1 4 4 4 3 NA 5 4 NA 5 2 1 2 2023 16 1524 "rio grande do norte" parnamirim NA NA 0 NA 0 NA
2307 1 29 4 15 15 1502 2 1502 152403251 75 1 209 4 5 1 3 NA 3 3 5 7 4 1512 1 1 1 1 2023 12 1524 "rio grande do norte" parnamirim NA NA 0 NA 0 NA
7020 NA 70 1 15 15 1502 2 1502 152403251 75 1 209 10 1 1 4 NA NA 1 NA 3 3 1503 4 1 NA NA 2023 3 1524 "rio grande do norte" parnamirim NA NA 0 NA 0 NA
9972 2 56 5 15 15 1502 1 1502 152408102 80 1 49 10 1 1 3 4 2 1 NA 1 4 1508 5 1 NA NA 2023 14 1524 "rio grande do norte" natal 2408102 RN 2 2018 1 5
7339 2 34 4 15 15 1502 1 1502 152408102 80 1 123 9 5 1 4 4 2 2 NA 7 4 1513 1 1 2 NA 2023 12 1524 "rio grande do norte" natal 2408102 RN 2 2018 1 5
719 1 33 5 15 15 1502 1 1502 152408102 80 1 49 5 1 1 2 4 4 1 8 7 4 1513 3 1 1 1 2023 14 1524 "rio grande do norte" natal 2408102 RN 2 2018 1 5
9097 1 69 4 15 15 1502 2 1502 152403251 75 1 158 8 3 1 2 4 2 2 3 7 4 1515 5 2 2 NA 2023 12 1524 "rio grande do norte" parnamirim NA NA 0 NA 0 NA
9957 NA 58 1 15 15 1502 2 1502 152403251 75 1 209 8 4 1 4 4 3 1 3 1 4 1508 5 2 2 NA 2023 3 1524 "rio grande do norte" parnamirim NA NA 0 NA 0 NA
3010 1 38 4 15 15 1502 2 1502 152403251 75 1 209 4 1 1 3 3 2 1 8 6 1 1508 5 1 1 2 2023 12 1524 "rio grande do norte" parnamirim NA NA 0 NA 0 NA
9898 1 40 2 15 15 1502 2 1502 152403251 75 1 158 8 3 1 4 4 4 1 9 4 2 1505 5 1 1 1 2023 6 1524 "rio grande do norte" parnamirim NA NA 0 NA 0 NA
1067 1 41 4 15 15 1502 1 1502 152408102 80 1 123 9 4 1 4 4 2 2 NA 7 4 1509 1 2 2 NA 2023 12 1524 "rio grande do norte" natal 2408102 RN 2 2018 1 5
1002 1 53 4 15 15 1502 1 1502 152408102 80 1 49 10 5 1 4 4 2 3 5 5 4 1503 1506 2 1 2 2023 12 1524 "rio grande do norte" natal 2408102 RN 2 2018 1 5
3816 1 23 4 15 15 1502 1 1502 152408102 80 1 123 10 3 2 4 4 3 1 2 6 4 1508 4 1 1 1 2023 12 1524 "rio grande do norte" natal 2408102 RN 2 2018 1 5
1116 1 30 4 15 15 1504 3 1504 153136306 25 1 118 6 3 1 2 4 2 2 5 7 4 1506 4 1 2 NA 2023 12 1531 "minas gerais" "joao pinheiro" NA NA 0 NA 0 NA
765 1 18 3 15 15 1504 1 1504 153549904 103 1 199 9 5 2 2 NA 1 1 4 4 3 1512 4 2 2 NA 2023 9 1535 "sao paulo" "sao jose dos campos" NA NA 0 NA 0 NA
9051 1 19 4 15 15 1504 3 1504 153170800 101 1 137 6 3 1 3 3 2 1 3 7 3 1510 1 3 4 NA 2023 12 1531 "minas gerais" "varzea da palma" NA NA 0 NA 0 NA
7472 1 30 6 15 15 1504 1 1504 153549904 103 1 72 8 3 1 4 4 2 1 2 6 4 1509 5 1 1 2 2023 16 1535 "sao paulo" "sao jose dos campos" NA NA 0 NA 0 NA
4350 1 17 4 15 15 1504 3 1504 153136306 25 1 222 9 1 2 3 4 2 NA NA 7 4 1502 5 2 3 NA 2023 12 1531 "minas gerais" "joao pinheiro" NA NA 0 NA 0 NA
5380 2 43 5 15 15 1504 3 1504 153170800 101 1 112 10 3 2 4 4 2 2 NA 7 4 1504 5 1 1 2 2023 14 1531 "minas gerais" "varzea da palma" NA NA 0 NA 0 NA
1555 1 54 4 15 15 1504 3 1504 153136306 25 1 118 10 5 3 4 4 1 3 6 1 4 1515 1506 1 1 1 2023 12 1531 "minas gerais" "joao pinheiro" NA NA 0 NA 0 NA
3549 2 51 4 15 15 1504 3 1504 153170800 101 1 112 10 5 1 4 4 NA 3 NA 5 4 1503 4 1 1 2 2023 12 1531 "minas gerais" "varzea da palma" NA NA 0 NA 0 NA
1174 1 23 4 15 15 1504 1 1504 153549904 103 1 72 5 5 1 4 4 4 3 NA 7 4 1507 1 2 NA NA 2023 12 1535 "sao paulo" "sao jose dos campos" NA NA 0 NA 0 NA
